batch_id,start_id,end_id,n_examples,primary_variable_id,primary_variable,construction_index,construction_family,repetition,language,language_name,domains,short_count,medium_count,long_count
556,27751,27800,50,38,speech_act_force_and_request_directness,1,direct_imperative_request,4,fr,French,food_household;sports_recreation;workplace,15,25,10
557,27801,27850,50,7,voice_and_agent_prominence,3,middle_or_reflexive_voice,2,de,German,food_household;sports_recreation;workplace,15,25,10
558,27851,27900,50,26,evidentiality,4,direct_evidence_statement,3,en,English,health;news_public_affairs;family_relationships,15,25,10
559,27901,27950,50,16,gender_noun_class,3,pronoun_gender_agreement,4,ar,Arabic,workplace;travel_transport;arts_culture,15,25,10
560,27951,28000,50,32,quotation_and_reported_speech_structure,1,direct_quotation,2,ja,Japanese,food_household;sports_recreation;workplace,15,25,10
561,28001,28050,50,32,quotation_and_reported_speech_structure,3,quotative_particle_or_marker,15,es,Spanish,family_relationships;science_technology;nature_environment,15,25,10
562,28051,28100,50,16,gender_noun_class,3,pronoun_gender_agreement,13,ru,Russian,nature_environment;daily_life;education,15,25,10
563,28101,28150,50,7,voice_and_agent_prominence,4,impersonal_passive,10,ru,Russian,sports_recreation;workplace;travel_transport,15,25,10
564,28151,28200,50,12,optionality_vs_obligatoriness_of_marking,4,obligatory_agreement_context,3,tr,Turkish,sports_recreation;workplace;travel_transport,15,25,10
565,28201,28250,50,26,evidentiality,4,direct_evidence_statement,1,tr,Turkish,nature_environment;daily_life;education,15,25,10
566,28251,28300,50,24,modality_and_mood,4,ability_or_possibility,13,en,English,workplace;travel_transport;arts_culture,15,25,10
567,28301,28350,50,16,gender_noun_class,1,adjective_gender_agreement,8,ru,Russian,education;food_household;sports_recreation,15,25,10
568,28351,28400,50,5,morphosyntactic_alignment,4,experiencer_or_dative_subject,5,ru,Russian,sports_recreation;workplace;travel_transport,15,25,10
569,28401,28450,50,6,transitivity_valency,5,valency_reduction_or_argument_omission,12,es,Spanish,science_technology;nature_environment;daily_life,15,25,10
570,28451,28500,50,37,social_deixis_honorifics_status_encoding,1,tu_vous_or_t_v_distinction,3,fr,French,nature_environment;daily_life;education,15,25,10
571,28501,28550,50,11,agreement_indexing_density,1,subject_verb_agreement,11,eu,Basque,news_public_affairs;family_relationships;science_technology,15,25,10
572,28551,28600,50,35,focus_and_given_new_marking,1,cleft_focus,13,es,Spanish,health;news_public_affairs;family_relationships,15,25,10
573,28601,28650,50,34,topic_comment_structure,5,contrastive_topic,13,zh,Chinese,arts_culture;social_interaction;health,15,25,10
574,28651,28700,50,39,deixis_and_perspective_anchoring,4,temporal_deixis,8,es,Spanish,science_technology;nature_environment;daily_life,15,25,10
575,28701,28750,50,8,causativity_and_valency_change,2,periphrastic_causative,12,ja,Japanese,news_public_affairs;family_relationships;science_technology,15,25,10
576,28751,28800,50,22,tense_prominence,5,tense_with_independent_time_adverb,14,de,German,news_public_affairs;family_relationships;science_technology,15,25,10
577,28801,28850,50,37,social_deixis_honorifics_status_encoding,4,humble_or_deferential_form,6,ja,Japanese,travel_transport;arts_culture;social_interaction,15,25,10
578,28851,28900,50,25,epistemic_modality,4,certainty_or_high_commitment,11,en,English,daily_life;education;food_household,15,25,10
579,28901,28950,50,2,basic_constituent_order,4,verb_initial_or_predicate_initial_order,11,en,English,food_household;sports_recreation;workplace,15,25,10
580,28951,29000,50,29,quantifier_scope_and_distributivity,1,universal_existential_scope,1,en,English,food_household;sports_recreation;workplace,15,25,10
581,29001,29050,50,33,discourse_relation_marking,1,causal_relation,6,en,English,nature_environment;daily_life;education,15,25,10
582,29051,29100,50,29,quantifier_scope_and_distributivity,4,negation_quantifier_scope,5,ru,Russian,arts_culture;social_interaction;health,15,25,10
583,29101,29150,50,27,mirativity_stance_and_affect_marking,3,evaluative_stance_adverbial,5,en,English,travel_transport;arts_culture;social_interaction,15,25,10
584,29151,29200,50,18,person_marking_and_person_hierarchy,3,local_vs_nonlocal_participants,14,eu,Basque,social_interaction;health;news_public_affairs,15,25,10
585,29201,29250,50,22,tense_prominence,1,simple_past_present_future,15,tr,Turkish,workplace;travel_transport;arts_culture,15,25,10
586,29251,29300,50,6,transitivity_valency,4,ambitransitive_alternation,15,ru,Russian,education;food_household;sports_recreation,15,25,10
587,29301,29350,50,28,negation_and_polarity_structure,1,sentential_negation,1,en,English,family_relationships;science_technology;nature_environment,15,25,10
588,29351,29400,50,6,transitivity_valency,2,monotransitive_clause,9,de,German,travel_transport;arts_culture;social_interaction,15,25,10
589,29401,29450,50,23,aspect_and_event_structure,5,inchoative_or_resultative_event,13,en,English,sports_recreation;workplace;travel_transport,15,25,10
590,29451,29500,50,36,genericity_and_kind_level_reference,5,generic_conditional_or_generalization,10,ru,Russian,news_public_affairs;family_relationships;science_technology,15,25,10
591,29501,29550,50,23,aspect_and_event_structure,2,perfective_completed_event,2,es,Spanish,daily_life;education;food_household,15,25,10
592,29551,29600,50,13,redundancy_cumulative_exponence,5,tense_plus_temporal_adverb,5,en,English,health;news_public_affairs;family_relationships,15,25,10
593,29601,29650,50,34,topic_comment_structure,1,topic_particle,10,fr,French,news_public_affairs;family_relationships;science_technology,15,25,10
594,29651,29700,50,2,basic_constituent_order,5,topicalized_argument_order,12,de,German,workplace;travel_transport;arts_culture,15,25,10
595,29701,29750,50,2,basic_constituent_order,3,verb_final_order,11,en,English,science_technology;nature_environment;daily_life,15,25,10
596,29751,29800,50,3,nominal_modifier_order,3,numeral_head_order,8,fr,French,news_public_affairs;family_relationships;science_technology,15,25,10
597,29801,29850,50,20,pronoun_richness_and_reduction,5,pronoun_reduction_across_connected_clauses,10,en,English,social_interaction;health;news_public_affairs,15,25,10
598,29851,29900,50,3,nominal_modifier_order,5,multiple_modifier_order,14,ar,Arabic,travel_transport;arts_culture;social_interaction,15,25,10
599,29901,29950,50,19,inclusive_exclusive_distinction,4,exclusive_agreement_or_indexing,6,te,Telugu,arts_culture;social_interaction;health,15,25,10
600,29951,30000,50,13,redundancy_cumulative_exponence,2,case_plus_adposition,6,es,Spanish,social_interaction;health;news_public_affairs,15,25,10
601,30001,30050,50,32,quotation_and_reported_speech_structure,3,quotative_particle_or_marker,6,en,English,food_household;sports_recreation;workplace,15,25,10
602,30051,30100,50,20,pronoun_richness_and_reduction,4,weak_vs_strong_pronoun,5,en,English,daily_life;education;food_household,15,25,10
603,30101,30150,50,23,aspect_and_event_structure,3,habitual_aspect,6,ru,Russian,news_public_affairs;family_relationships;science_technology,15,25,10
604,30151,30200,50,24,modality_and_mood,1,imperative_mood,11,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
605,30201,30250,50,11,agreement_indexing_density,4,multiple_agreement_targets,9,ar,Arabic,nature_environment;daily_life;education,15,25,10
606,30251,30300,50,29,quantifier_scope_and_distributivity,3,collective_all,7,de,German,science_technology;nature_environment;daily_life,15,25,10
607,30301,30350,50,18,person_marking_and_person_hierarchy,2,clitic_person_marking,6,es,Spanish,arts_culture;social_interaction;health,15,25,10
608,30351,30400,50,25,epistemic_modality,2,probability_statement,6,en,English,food_household;sports_recreation;workplace,15,25,10
609,30401,30450,50,11,agreement_indexing_density,4,multiple_agreement_targets,3,ru,Russian,science_technology;nature_environment;daily_life,15,25,10
610,30451,30500,50,39,deixis_and_perspective_anchoring,3,come_go_motion_perspective,14,tr,Turkish,health;news_public_affairs;family_relationships,15,25,10
611,30501,30550,50,30,conditional_and_counterfactual_marking,1,real_conditional,2,es,Spanish,travel_transport;arts_culture;social_interaction,15,25,10
612,30551,30600,50,15,number_marking,3,numeral_plus_number_morphology,9,tr,Turkish,food_household;sports_recreation;workplace,15,25,10
613,30601,30650,50,1,subject_expression_pro_drop,1,overt_vs_null_subject,9,pt,Portuguese,food_household;sports_recreation;workplace,15,25,10
614,30651,30700,50,22,tense_prominence,3,sequence_of_tense,7,es,Spanish,food_household;sports_recreation;workplace,15,25,10
615,30701,30750,50,17,animacy_and_humanness,3,animacy_sensitive_object_marking,8,hi,Hindi,education;food_household;sports_recreation,15,25,10
616,30751,30800,50,33,discourse_relation_marking,4,temporal_sequence_relation,9,es,Spanish,travel_transport;arts_culture;social_interaction,15,25,10
617,30801,30850,50,8,causativity_and_valency_change,4,double_or_indirect_causation,9,hi,Hindi,family_relationships;science_technology;nature_environment,15,25,10
618,30851,30900,50,32,quotation_and_reported_speech_structure,5,mixed_or_shifted_report_structure,6,en,English,family_relationships;science_technology;nature_environment,15,25,10
619,30901,30950,50,18,person_marking_and_person_hierarchy,4,person_sensitive_argument_marking,12,tr,Turkish,food_household;sports_recreation;workplace,15,25,10
620,30951,31000,50,4,case_marking,4,locative_ablative_or_instrumental,7,fi,Finnish,social_interaction;health;news_public_affairs,15,25,10
621,31001,31050,50,18,person_marking_and_person_hierarchy,5,multi_person_indexing,3,hi,Hindi,science_technology;nature_environment;daily_life,15,25,10
622,31051,31100,50,20,pronoun_richness_and_reduction,5,pronoun_reduction_across_connected_clauses,8,fr,French,science_technology;nature_environment;daily_life,15,25,10
623,31101,31150,50,1,subject_expression_pro_drop,1,overt_vs_null_subject,1,tr,Turkish,travel_transport;arts_culture;social_interaction,15,25,10
624,31151,31200,50,13,redundancy_cumulative_exponence,1,agreement_redundancy,14,tr,Turkish,daily_life;education;food_household,15,25,10
625,31201,31250,50,40,orthographic_and_tokenization_interface,1,hyphenation_or_compound_orthography,8,fr,French,workplace;travel_transport;arts_culture,15,25,10
626,31251,31300,50,11,agreement_indexing_density,2,rich_person_number_agreement,8,ru,Russian,arts_culture;social_interaction;health,15,25,10
627,31301,31350,50,12,optionality_vs_obligatoriness_of_marking,3,optional_complementizer_context,4,ja,Japanese,family_relationships;science_technology;nature_environment,15,25,10
628,31351,31400,50,27,mirativity_stance_and_affect_marking,1,mirative_particle_or_form,8,ko,Korean,workplace;travel_transport;arts_culture,15,25,10
629,31401,31450,50,28,negation_and_polarity_structure,1,sentential_negation,3,fr,French,arts_culture;social_interaction;health,15,25,10
630,31451,31500,50,12,optionality_vs_obligatoriness_of_marking,3,optional_complementizer_context,14,ja,Japanese,sports_recreation;workplace;travel_transport,15,25,10
631,31501,31550,50,27,mirativity_stance_and_affect_marking,4,stance_particle,8,ko,Korean,sports_recreation;workplace;travel_transport,15,25,10
632,31551,31600,50,35,focus_and_given_new_marking,1,cleft_focus,6,en,English,news_public_affairs;family_relationships;science_technology,15,25,10
633,31601,31650,50,7,voice_and_agent_prominence,2,agentless_passive,3,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
634,31651,31700,50,9,analytic_vs_synthetic_encoding,4,morphologically_bundled_case_possession,5,fi,Finnish,family_relationships;science_technology;nature_environment,15,25,10
635,31701,31750,50,6,transitivity_valency,4,ambitransitive_alternation,2,es,Spanish,education;food_household;sports_recreation,15,25,10
636,31751,31800,50,24,modality_and_mood,4,ability_or_possibility,9,de,German,nature_environment;daily_life;education,15,25,10
637,31801,31850,50,35,focus_and_given_new_marking,5,wh_or_answer_focus_context,1,en,English,news_public_affairs;family_relationships;science_technology,15,25,10
638,31851,31900,50,23,aspect_and_event_structure,4,telic_atelic_contrast,14,tr,Turkish,family_relationships;science_technology;nature_environment,15,25,10
639,31901,31950,50,19,inclusive_exclusive_distinction,5,inclusive_exclusive_planning_or_command_context,1,id,Indonesian,social_interaction;health;news_public_affairs,15,25,10
640,31951,32000,50,28,negation_and_polarity_structure,2,negative_concord,7,es,Spanish,food_household;sports_recreation;workplace,15,25,10
641,32001,32050,50,16,gender_noun_class,3,pronoun_gender_agreement,14,ar,Arabic,family_relationships;science_technology;nature_environment,15,25,10
642,32051,32100,50,1,subject_expression_pro_drop,3,coordinated_subject_omission,3,it,Italian,news_public_affairs;family_relationships;science_technology,15,25,10
643,32101,32150,50,20,pronoun_richness_and_reduction,4,weak_vs_strong_pronoun,10,en,English,sports_recreation;workplace;travel_transport,15,25,10
644,32151,32200,50,14,definiteness_and_specificity,2,bare_vs_determined_noun,2,es,Spanish,social_interaction;health;news_public_affairs,15,25,10
645,32201,32250,50,32,quotation_and_reported_speech_structure,4,reported_question,9,de,German,daily_life;education;food_household,15,25,10
646,32251,32300,50,31,subordination_and_embedding,5,nonfinite_or_infinitival_complement,13,es,Spanish,workplace;travel_transport;arts_culture,15,25,10
647,32301,32350,50,35,focus_and_given_new_marking,5,wh_or_answer_focus_context,2,fr,French,social_interaction;health;news_public_affairs,15,25,10
648,32351,32400,50,16,gender_noun_class,1,adjective_gender_agreement,11,fr,French,health;news_public_affairs;family_relationships,15,25,10
649,32401,32450,50,16,gender_noun_class,5,gender_assignment_across_nouns,12,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
650,32451,32500,50,28,negation_and_polarity_structure,2,negative_concord,5,tr,Turkish,arts_culture;social_interaction;health,15,25,10
